N=C=O,15.8
Cc1cccc(C)c1C,18.0
Fc1c(Cl)cccc1Cl,19.4
COC(=O)CCC(C)C(=O)OC,16.6
ClC(Cl)(Cl)C=C,17.7
NCC=C,15.5
CC(C)COC(=O)C(C)C,15.1
Clc1ccc(c2ccccc2)c(Cl)c1Cl,19.2
CC(C)O[P](C)(=O)OC(C)C,16.4
CC(C)Cl,15.0
CC=C(Cl)Cl,16.9
NCCc1c[nH]c2ccc(O)cc12,18.0
BrCC(Br)=C,17.7
CCC(N)=O,16.7
CCO[Si](OCC)(OCC)OCC,13.9
CO[N+]([O-])=O,15.8
CCl,15.3
ClC1=CC(=O)OC1=O,20.4
CCOCc1ccccc1,18.4
C[S](=O)(=O)c1ccccc1,20.0
CCCCOC(=O)c1ccccc1C(=O)OCCCC,17.8
BrC(=C)C=C,16.9
CC(O)CCl,16.8
CCC(C)Br,16.3
CC(=O)c1ccc(Cl)cc1,19.6
CCCCCCCCCCCCCC,16.2
CCCCCl,16.2
CCCCCCOCCOCCO,16.0
FC(F)=C(F)F,15.1
COC,15.2
CCCCCCCCCCCCO,16.0
CCCCC(=O)CC,16.2
CC(C)NC(C)C,14.8
CCOC(=O)CCCC(=O)OCC,16.3
CC(O)=O.CC(O)=O.OCCO,16.2
CC(=C)CCl,16.2
CNCC(O)c1ccc(O)c(O)c1,20.5
ClC(Cl)=C(Cl)Cl,18.3
[Ca++].NC#N,15.5
CC(O)CO,16.8
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,11.3
C/C=C/C=O,16.2
C=CC=O,15.5
CC(C)CC=O,14.7
C=CCN=C=S,17.0
IC[CH]=[C]=[CH2],17.4
O=C\C=C\c1ccccc1,19.4
COC(Cl)=O,16.3
O=[P](Oc1ccccc1)(Oc2ccccc2)Oc3ccccc3,20.1
CCCOC=O,15.5
ClC1CCCCC1,17.3
[O-][O+]=O,19.8
FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,12.4
C[C](C)=[C]=[CH2],15.1
COc1ccc(N)cc1,19.5
ClCNCCl,16.5
CBr,17.0
CCCCCCOCCCCCC,16.0
C[S](C)(=O)=O,19.0
CCCCc1ccc(C)cc1,17.4
CCCCCCCCCCCCCO,16.2
CCCCOC(=O)c1ccccc1,18.3
CC(Cl)Cl,16.5
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,12.0
CCOC(=O)CCC(=O)OCC,16.2
Cn1cnc2N(C)C(=O)N(C)C(=O)c12,19.5
SCC=C,16.4
ClC(=O)c1ccc(Cl)cc1,19.9
CCOCC(C)OC(C)=O,15.6
CC(C)=CC(C)=O,16.4
O=[S]1CCCC1,18.2
CCCC(C)=O,16.0
Cl[S](Cl)(=O)=O,17.6
COC(C)COC(C)COC(C)=O,16.3
CC(=C)C1CCC(=CC1)C,17.2
C1CCC=CC1,17.2
OCCO,17.0
CCCC(=O)N(C)C,16.4
Fc1ccccc1,18.1
CCCCCCCC,15.5
C1CC[C@@H]2CCCC[C@@H]2C1,17.6
N#Cc1ccccc1,18.8
OCC(Br)=C,17.1
C=CCC#N,16.2
OCCOCc1ccccc1,17.8
CC(C)C=C,14.0
O=C1C=C2NC=CC2=CC1=O,19.5
C1COC=CC1,17.5
O=C=O,15.7
Cc1ccc(F)c(F)c1F,17.5
CCOC(Cl)=C,16.8
CC(=O)N1CCCC1=O,17.8
COC(=O)CCCCCCCCC(=O)OC,16.6
C1CSCCO1,19.0
O=Nc1ccccc1,20.0
NCCNCCN,16.7
ClCc1ccccc1,18.8
COC=C,14.9
Cc1ccc(N)c(Cl)c1,19.7
COC(C)(C)C.OCCO,15.3
CC(C)CCCCCCOCCCCCCC(C)C.OC(=O)C1CCCCC1C(O)=O,16.4
CC(C)CCCCCO,14.4
C1COCCO1,17.1
CN(C)CCOC(=O)COc1ccc(Cl)cc1,16.0
C1CC1,17.3
CCCC=C,13.9
CC(=O)C=O,15.5
CCOC1CCC(OCC)O1,16.6
