[O-][N+](=O)c1ccc(F)cc1F,11.0
OC(=O)\C=C/c1ccccc1,3.9
CC1CCCCC1,0.0
CC(O)=S,6.7
CC(O)=O.CC(O)=O.OCCCCCCO,4.5
CCNCC,2.3
CC1=CN([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(=O)NC1=O,12.0
C[S](C)=O,16.4
CCSC#N,13.4
CSC,6.4
OC(F)(C(F)F)C(F)(F)F,4.5
COCCOC,6.0
COC(=O)c1ccccc1,8.2
FC(F)(F)c1ccc(Cl)c(Cl)c1,4.7
Cl\C=C\Br,6.6
OC(=O)C(O)=O,17.0
C1COCCN1,4.9
CCCCCC(=O)OCC,3.2
Clc1ccccc1,4.3
CN(C)[P](=O)(N(C)C)N(C)C,11.6
COC(=O)CCCCC(=O)OC,6.8
O=C1N[S](=O)(=O)c2ccccc12,12.5
CCCCCCO,5.8
CC(Br)=C,6.0
COc1ccccc1OC,4.4
COc1c(Cl)cc(Cl)cc1Cl,3.9
CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,7.6
OCC#C,8.7
ClC(Cl)(Cl)C#N,7.4
FC(F)F,8.7
COCC(C)OC(C)=O,5.6
CCOC#CC,6.4
CO[P](=O)(OC)OC,10.5
CCO[P](=O)(OCC)OCC,11.4
OCCOCCO,12.0
CC1=CC(=O)CC(C)(C)C1,8.0
C1CC=CC1,3.8
Cc1occc1,2.8
OCCCCl,5.7
Oc1ccccc1C=O,10.5
Cc1ccccc1Br,5.0
ClCC(Cl)=C,7.8
ClC(Cl)=O,5.3
CC1(C)C2CCC(C2)C1=C,1.8
CCCCC(CC)COC(=O)CCCCCCCC(=O)OCC(CC)CCCC,4.7
CCc1ccc(O)cc1,5.2
OCC(F)(F)F,8.3
C=CCN=[N+]=[N-],7.7
Sc1cc(Cl)c(Cl)cc1Cl,4.5
C1CSC1,7.8
CC1OC(C)OC(C)O1,5.0
COC(=O)C=C,6.7
CCCOC=C,3.5
CCCCCCCCO,5.0
CC(C)CO,5.7
CCCCC(=O)CCCC,7.7
CCOCl,8.6
CCOC(=O)C=C,7.1
C1C=CC=C1,1.9
ClC(Cl)C#N,9.4
CCCCOC(=O)CCCCCCCCC(=O)OCCCC,4.5
CCCCCCC=C,1.0
IC=C,5.5
[nH]1cnc2ncncc12,11.7
OCCSCCO,8.8
CCCCCC(O)=O,4.2
[Cl],10.0
Oc1cc(Cl)ccc1Cl,6.3
CCCCCCCC\C=C/CCCCCCCC(=O)OCC,3.2
CC(O)CCO,8.1
N#C/C=C/C#N,13.6
ClCC(Cl)(Cl)Cl,4.4
CCCC#N,12.4
CC\C(=C/C)C=O,8.0
Cn1ccnc1,15.6
CC(C)(C)OCCOC(C)(C)C,4.1
OCC=CCl,10.3
CCSSCC,6.7
CCCCC1CCCCC1,0.0
C#CC#N,17.0
O=C1CCCN1,12.0
[O-][N+](=O)c1ccc(Cl)c(F)c1Cl,7.2
Fc1cc(F)cc(c1)C#N,11.2
CC(=O)Oc1ccccc1C(O)=O,6.9
CCCC(=O)OCC,5.6
CC1CCC(O)CC1,6.3
CCC(C)(C)O,6.1
c1cncnc1,9.4
CCCCOC(C)=C,5.3
CCCCCCl,6.9
CCCCC#N,11.0
Fc1c(F)c(F)c(c(F)c1F)C(=O)c2ccccc2,8.1
CCCCl,7.8
NN,8.3
CSCCl,6.4
ClCC1CO1,7.6
Oc1ccccc1,5.9
CC(=O)C(C)=O,5.1
ClCCOCOCCCl,10.2
o1cccn1,13.4
CCCCCOC(C)=O,3.3
CCCCOCCOCCOCCCC,4.7
ClCC(Cl)CCl,12.3
COc1ccc(cc1)C#N,16.7
CO[S](=O)(=O)OC,13.0
[O-][N+](=O)OCC(CO[N+]([O-])=O)O[N+]([O-])=O,13.0
OC1CCCCC1,4.1
COC1CCC(OC)O1,7.2
CN(C)C=O,13.7
CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC,2.5
CCCCOC(C)CCO,5.5
CCCCCC(C)=O,5.7
O,16.0
CCCN,4.9
CC(O)C(O)=O,8.3
C[S](O)(=O)=O.C=C,9.3
CCCCOC(C)COC(C)CO,6.5
CCCOCCC,3.2
OC1CCCCC1O,9.8
CC(C)C[S](=O)CC(C)C,10.5
