COCBr,16.9
CC(=C)C(O)=O,15.8
CN1CCCC1=O,18.0
CCCCNCCCC,15.0
CCO,15.8
OCCc1ccccc1,18.3
C1CCc2ccccc2C1,19.6
CCCCCCCCCCCCC=C,16.1
Clc1ccc(Cl)c(Cl)c1,20.2
FC(F)(F)C1(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,12.4
O=CCCC=O,16.8
Cl[S](Cl)=O,16.9
CC(C)[N+]([O-])=O,16.2
OC(=O)c1ccccc1O,19.0
C=C1CC(=O)O1,16.2
CCSC,16.2
CC1(C)C2CC3C(C2)C13C,16.9
C1CN1,17.7
CCCCCC(=O)OC(C)C=C,15.6
CN(C)N,15.3
FC=C,15.2
CC(O)=O.OCC(O)CO.OC(O)=O,17.1
CCCCCCCO,16.0
CCC(C)CO,16.0
C1CCOC1,16.8
COC(C)CCO,15.3
CC,15.5
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,10.6
CF,13.4
CCc1ccc(CC)cc1,18.0
CCCCC(CC)COC=C,15.6
CCCCCCOCCO,16.0
CCSC,17.1
C=CCC#N,16.0
CC(F)=O,14.7
CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,16.0
CCCCCCCCCCCC,16.0
CCC(=O)OCCC(C)C,15.7
CCOC(=O)CC(C)=O,16.5
C1CC[C@@H]2CCCC[C@H]2C1,18.0
COCC(C)O,15.6
CC(Cl)(Cl)[N+]([O-])=O,16.8
CCCC(OCC)OCC,15.4
S=C1CCCO1,19.0
CC#C,15.1
OCC1CCCO1,17.8
CCCCOCCOCCCC,15.7
COC1CCCC1,16.7
IC(=C)C=C,17.2
COC(C)OC,15.1
ClC=CCl,17.0
N#CC1CC1,18.6
CCOC(=O)CC,15.5
CCSCCCl,17.2
o1cccc1,17.0
[O-][N+](=O)c1ccc(Cl)c(Cl)c1,20.1
OCCOC(=O)C=C,16.0
O=[S]1(=O)CCCO1,18.4
COC(C)(C)CCO,16.0
C1COCO1,18.1
CC1(C)CO1,16.1
ClCCCCCl,18.3
ClC(Cl)C=O,16.7
ClC1CC1,17.6
Cc1ccc(Cl)cc1[N+]([O-])=O,19.9
CCOCCOC(=O)C=C,15.9
Oc1ccc(cc1)[S](=O)(=O)c2ccc(O)cc2,20.0
CC1=CCC2CC1C2(C)C,16.9
CCCO[N+]([O-])=O,15.8
ClC(Cl)(Cl)Br,18.3
C1CCOCC1,16.4
O=C1OCCO1,18.0
ClCCOCCCl,18.8
CC1OCCO1,17.3
CC(C)OCCO,16.0
CC(=O)OC(C)(C)C,15.0
N(c1ccccc1)c2ccccc2,20.0
CCCCOCCCC,15.2
C#Cc1ccccc1,18.8
[O-][N+](=O)c1cc(F)ccc1F,19.4
CN(C)Cl,16.0
CCC#N,15.3
CCCOC(=O)CC,15.5
CC(C)=CCl,16.1
CC(Br)Br,18.5
OCC(O)C1OC(=C(O)C1=O)O,18.0
CCCCOC(=O)CCC,15.6
CCCCS,16.3
CCCCOC(=O)CC(O)(CC(=O)OCCCC)C(=O)OCCCC,16.6
[O-][N+](=O)c1ccc(Br)cc1C(F)(F)F,20.0
CCOC(=O)CC(=O)OCC,16.1
OCCO.O[S](O)=O,20.0
CCN,15.0
Clc1ccccc1C=C,18.7
CN=C=O,15.6
OC(=O)C(Cl)=C,19.1
C\C=C(/C)C=O,16.2
Nc1ccc(Cl)cc1Cl,20.9
CCCCCO,15.9
CCCOCCOCCO,16.0
CC1(C)C2CCC1C(=C)C2,16.9
OC1CCOC1,18.9
FC(F)(F)c1cc(Cl)ccc1Cl,20.0
CCCCOCCOCCO,16.0
CCC(=O)C=C,15.8
CC1CN1,17.8
