Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,6.9
COC(=O)\C=C/C(=O)OC,8.3
COC(C)=C,4.2
OCCCCO.OC(=O)C=C.OC(=O)C=C,9.1
CO,5.0
CCOC(=O)C(C)O,7.6
CCOC(=O)OCC,6.3
CC(=O)OCC#C,5.2
CC1CCC[S]1(=O)=O,17.4
ClB(Cl)Cl,2.5
CC(N)=O,18.7
CC[S](Cl)(=O)=O,14.9
CCOC=O,8.4
SCCS,7.2
CCOCC=C,4.8
IC(I)I,3.6
ClCC(Cl)=CCl,7.8
COCCC(C)OC,5.5
CC(Br)=O,10.6
O=C(c1ccccc1)c2ccccc2,7.2
C1CNCCN1,4.8
CCCC(=O)OC=C,3.9
CCN(CC)CC,0.4
COCCC#N,14.4
CC(=O)C#N,18.9
OC(=O)C(Cl)Cl,8.1
Cc1ccccc1,1.4
ClCOCCl,8.2
CC(C)COC(=O)C=C,6.2
[O-][N+](=O)C([N+]([O-])=O)[N+]([O-])=O,10.3
CCC(=O)OC(=O)CC,9.0
N[C@@H](Cc1ccc(O)cc1)C(O)=O,6.9
c1ccc(cc1)C#Cc2ccccc2,2.0
CC(C)CCOC(C)=O,3.1
ClP(Cl)Cl,3.6
CCCC[S](=O)CCCC,10.5
CC(=O)N1CCCCC1,10.0
CC#N,18.0
Oc1ccc(Cl)cc1Cl,7.2
COc1ccc(C=O)cc1,11.9
CCCCCCCCCCO,4.7
C[C@@H]1CCC(=C(C)C)C(=O)C1,8.9
N#CC#N,11.8
Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl,7.7
CC(C)c1ccc(C)cc1O,4.5
C1CO1,10.0
CCCCOCCOCCO,7.0
CCC(=O)OC=C,8.0
Oc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,7.0
C=CCOC=O,5.4
CC(C)(O)C#N,12.2
ClC=C(Cl)Cl,3.1
Brc1ccccc1C=C,5.2
CC(=O)OC(C)=O,11.7
CCOCCOCCOCC,5.9
COc1ccc(F)cc1,7.3
CC(=C)C=C,1.4
CC(C)CCCCOC(=O)c1ccccc1C(=O)OCCCCC(C)C,7.2
BrCC=C,7.3
CC(C)Br,8.3
C=CC=C,2.8
Cl[P](Cl)(Cl)=O,9.3
CCCC(Cl)=O,9.4
CCC(=O)CC,7.6
CCCOC#C,3.8
CC(Cl)=CCl,8.5
NC=O,26.2
O=C1CCCCCC1,10.6
Nc1ccccn1,8.1
CCO[S](CC)C=C,7.0
NC(N)=S,19.4
C[Si](C)(C)O[Si](C)(C)C,2.0
CCOc1ccccc1Cl,8.1
N#CCC#N,18.4
CCCC[S](OCC)C=C,5.0
CC(Cl)[N+]([O-])=O,13.5
C=C\C=C/C#N,11.7
CC(O)COC(C)CO,10.6
c1ccc2nc3ccccc3cc2c1,5.9
ClCCOC=C,6.7
CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,2.0
CCN1CCOCC1,5.0
