CCCC=O,15.6
CC\C(C)=N\O,14.7
C1CCC(CC1)C2CCCCC2,17.0
FC(F)(Cl)C(F)(F)Cl,12.6
Cc1ccc(C)c(C)c1C,18.8
COO,15.0
C[N+]([O-])=O,15.8
Cc1cnccn1,18.3
CCCCCOC(=O)CC,15.8
Oc1ccccc1O,20.0
CC(=O)C=C,15.6
CNC(C)Cc1ccc2OCOc2c1,18.0
ClC[CH]=[C]=[CH2],16.6
CCCCC(CC)COCC(CC)CCCC,15.9
CCCCCCCC\C=C/CCCCCCCC(=O)OCCCC,16.3
O=C1OC=CO1,17.3
COC(=O)CC(C)=O,16.4
ClCCCCl,18.0
[nH]1cccc1,19.2
CCCCC1CCCC1,16.4
O(c1ccccc1)c2ccccc2,19.4
COC(=O)c1ccc(C)cc1,19.0
CCS,15.7
Clc1cc(Cl)c(Cl)cc1Cl,21.2
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,11.7
Clc1ccc(cc1)C#N,19.5
CC(Cl)(Cl)C(Cl)Cl,17.9
Sc1ccccc1,20.0
Cl\C=C(/Cl)C=C,17.0
COCCO,16.0
CCCCOC(=O)c1ccccc1C(=O)OCc2ccccc2,19.0
OCC1COCO1.OC2COCOC2,18.4
Brc1ccccc1,19.2
[SiH3]C(Cl)(Cl)Cl,16.5
CC(C)C(O)C(C)(C)CO.CC(C)C(O)=O,15.1
ClC(Cl)C(Cl)(Cl)Cl,18.2
CCC(C)Cl,15.8
COC(C)CCOC(C)=O,15.3
CCOC(=O)CC#N,16.7
CC(C)[S](=O)C(C)C,17.0
Cn1cnc2nc(Cl)nc(Cl)c12,20.5
CON=C(C)C,14.7
COC(C)(C)CCOC(C)=O,15.3
C1CS1,19.3
CCCCCCCC\C=C/CCCCCCCCO,16.5
CCCCCCCC\C=C/CCCCCCCC(O)=O,16.0
CC(=O)CC(C)=O,16.1
CCOC(=O)C(=C)C#N,15.2
COCCOC(C)=O,15.9
Sc1ccc(Cl)cc1,20.8
[nH]1nnc2ccccc12,18.7
OCc1ccc(Cl)cc1,19.6
CCOCCO,15.9
CCOC(C)OCC,15.0
ClCCc1ccccc1,19.3
ClC#C,16.2
CCCCOCC.OCCO,15.3
C[N+]1([O-])CCOCC1,19.0
C1N2CN3CN1CN(C2)C3,19.4
CC(=C)C(C)=O,15.9
CCCCCC=O,15.8
FCC=C,14.9
NC1CCCCC1,17.2
CCCCC(C)=O,15.3
CCCC(C)CO,15.8
Cl[SiH](Cl)Cl,14.2
Brc1sccc1,20.1
OC(=O)CCCCCCCCC(O)=O,17.1
C1CCCCCC1,17.1
CCOC(N)=O,16.8
CCC(=O)c1ccc(F)cc1,19.6
OC(=O)C(F)(F)F,15.6
OC(=O)CCC=C,16.7
ClCCCl,18.0
C1OC1C2CO2,18.3
CN1CCCC1c2cccnc2,18.5
FC(Cl)Cl,15.8
CCCCOC(=O)/C=C/C(=O)OCCCC,16.7
CCOCCOCCO,16.1
ClC(=C)C(Cl)=C,17.1
Cc1cc(C)c(C)c(C)c1,18.6
CN[C@@H](C)[C@H](O)c1ccccc1,18.0
COc1ccc(Cl)cc1,19.6
[O-][N+](=O)c1ccc(F)c(F)c1F,19.5
c1ccccc1,18.4
OCc1occc1,17.4
CCC(Cl)Cl,16.1
CC(C)S,16.3
O=C=Nc1ccc(Cc2ccc(cc2)N=C=O)cc1,19.5
CCCCCOCCCCC,15.6
C1COC1,16.7
COC(=O)CC#N,16.9
Clc1ccc(cc1)C(Cl)(Cl)Cl,20.3
CC=C(C)C,14.7
O=[S]1(=O)CCCC1,17.8
CO,14.7
[nH]1cnc2ccccc12,20.6
NC1(CC1)C(O)=O,17.0
COc1cc(\C=C\C(O)=O)ccc1O,19.0
FC(F)=C(F)C(F)=C(F)F,13.8
CCOCC.OCC(O)CO.OC(O)=O,16.8
O=Cc1ccccc1,19.4
OC(=O)c1[nH]c2cc(O)c(O)cc2c1,19.5
C1CCSC1,18.6
COCO,16.0
NC(=O)CN1CCCC1=O,17.5
ClC#N,15.6
COC=CC=C,15.5
BrC=CBr,17.0
CCCCCCCCO[P](=O)(OCCCCCCCC)OCCCCCCCC,16.2
CC(C)CC(C)O,15.4
COC1CCCCO1,17.2
CCN=[CH+],15.6
ClCC#C,16.7
COC(Cl)Cl,17.1
OCC1CCC(CO)O1,17.9
OC(=O)c1ccc(cc1)C(O)=O,20.0
CC(C)CC(C)OC(C)=O,15.2
CCC=COC,15.1
CCCCCCCCCCCCCCCCCC(O)=O,16.3
CC1CCCO1,16.9
[O-][N+](=O)C=C,16.3
ClC(Cl)(Cl)C=O,17.2
O=[S]=O,15.8
BrCCBr,19.2
C=COCCOCCOC=C,16.0
O=C1CCC(=O)O1,18.6
Oc1c(Cl)cc(Cl)cc1Cl,20.3
CCSC=C,16.4
CC(=O)Nc1ccccc1,20.6
CCCCOC=C,15.2
C(OCc1ccccc1)c2ccccc2,19.6
COC(=O)c1ccccc1C(=O)OC,18.6
CC(Cl)CCl,17.3
CC(=O)OCC=C,15.7
Brc1cccc2ccccc12,20.6
CCC(O)=O,14.7
s1cnc2ccccc12,20.6
CC(C)[C@@H]1CC[C@@H](C)CC1=O,17.0
CC1CCCCC1O,17.1
ClC1(Cl)CCCC(Cl)(Cl)C1=O,19.5
CS,16.6
NNc1ccccc1,20.4
CCSCC,16.8
CNN,16.2
CCCCCC(C)O,15.7
CC(C)OC(C)C,15.1
S=C=S,19.9
